CVR,Date,Product Number,Default Channel Grouping,Device Category,Number of Records,Region,Revenue,Sessions,Source,Transactions
0,1/12/2019,0,Direct,tablet,1,Massachusetts,0,1,(direct),0
0,1/12/2019,0,Direct,tablet,1,Minnesota,0,1,(direct),0
0,1/12/2019,0,Organic Search,desktop,1,New Jersey,0,1,google,0
0,1/12/2019,0,Organic Search,desktop,1,New York,0,1,google,0
0,1/12/2019,0,Organic Search,desktop,3,North Carolina,0,3,google,0
0,1/12/2019,0,Organic Search,desktop,2,Oregon,0,2,bing,0
0,1/12/2019,0,Organic Search,desktop,1,Pennsylvania,0,1,google,0
1,1/12/2019,25635,Organic Search,desktop,2,Punjab,14.94999981,2,google,1
0,1/12/2019,0,Organic Search,desktop,1,Quebec,0,1,google,0
0,1/12/2019,0,Organic Search,desktop,2,Sacatepequez Department,0,2,yahoo,0
0,1/12/2019,0,Organic Search,desktop,4,Shizuoka Prefecture,0,4,google,0
0,1/12/2019,0,Organic Search,desktop,1,Tennessee,0,1,google,0
0,1/12/2019,0,Organic Search,desktop,2,Texas,0,2,google,0
0,1/12/2019,0,Organic Search,desktop,3,Washington,0,3,google,0
0,1/12/2019,0,Organic Search,desktop,1,Florida,0,1,google,0
0,1/12/2019,0,Organic Search,desktop,1,Georgia,0,1,google,0
0,1/12/2019,0,Organic Search,desktop,2,North Carolina,0,1,google,0
0,1/12/2019,0,Organic Search,desktop,1,Texas,0,1,google,0
0,1/12/2019,0,Organic Search,desktop,1,California,0,1,bing,0
0,1/12/2019,0,Organic Search,desktop,1,Florida,0,1,google,0
2,1/12/2019,18432,Organic Search,desktop,9,Michigan,44.94999981,8,google,2
0,1/12/2019,0,Organic Search,desktop,5,New Jersey,0,5,google,0
0,1/12/2019,0,Organic Search,desktop,1,Tennessee,0,1,google,0
0,1/12/2019,0,Organic Search,desktop,1,Utah,0,1,google,0
0,1/12/2019,0,Organic Search,desktop,1,Alabama,0,1,google,0
0,1/12/2019,0,Organic Search,desktop,1,Alaska,0,1,google,0
0,1/12/2019,0,Organic Search,desktop,1,Arizona,0,1,bing,0
0,1/12/2019,0,Organic Search,desktop,3,Arkansas,0,4,google,0
0,1/12/2019,0,Organic Search,desktop,1,California,0,1,google,0
0,1/12/2019,0,Organic Search,desktop,1,Colorado,0,1,google,0
0,1/12/2019,0,Organic Search,desktop,2,Connecticut,0,1,google,0
0,1/12/2019,0,Organic Search,mobile,1,Delaware,0,1,google,0
0.5,1/12/2019,26626,Organic Search,mobile,6,District of Columbia,19.35000038,7,google,1
0,1/12/2019,0,Organic Search,mobile,1,Florida,0,1,google,0
0,1/12/2019,0,Organic Search,mobile,2,Georgia,0,2,google,0
0,1/12/2019,0,Organic Search,mobile,3,Hawaii,0,3,google,0
0,1/12/2019,0,Organic Search,mobile,1,Idaho,0,1,google,0
0,1/12/2019,0,Organic Search,mobile,3,Illinois,0,3,google,0
0,1/12/2019,0,Organic Search,mobile,1,Indiana,0,1,google,0
0,1/12/2019,0,Organic Search,mobile,2,Iowa,0,3,google,0
2,1/12/2019,26626,Organic Search,mobile,7,Kansas,73.20999813,6,google,2
0,1/12/2019,0,Organic Search,mobile,1,Kentucky,0,1,google,0
0,1/12/2019,0,Organic Search,mobile,1,Louisiana,0,1,google,0
0,1/12/2019,0,Organic Search,mobile,1,Maine,0,1,google,0
0,1/12/2019,0,Organic Search,mobile,3,Maryland,0,4,google,0
0,1/12/2019,0,Organic Search,mobile,2,Massachusetts,0,2,google,0
0,1/12/2019,0,Organic Search,mobile,3,Michigan,0,5,google,0
0,1/12/2019,0,Organic Search,mobile,1,Minnesota,0,1,google,0
0,1/12/2019,0,Organic Search,mobile,3,Mississippi,0,3,google,0
0,1/12/2019,0,Organic Search,mobile,1,Missouri,0,1,google,0
0,1/12/2019,0,Organic Search,mobile,5,Nebraska,0,7,google,0
0,1/12/2019,0,Organic Search,mobile,1,Nevada,0,1,yahoo,0
0,1/12/2019,0,Organic Search,mobile,1,New Jersey,0,1,google,0
0,1/12/2019,0,Organic Search,mobile,1,New Mexico,0,1,google,0
0,1/12/2019,0,Organic Search,mobile,1,New York,0,1,google,0
0,1/12/2019,0,Organic Search,mobile,1,North Carolina,0,1,google,0
0,1/12/2019,0,Organic Search,mobile,1,Ohio,0,1,google,0
0.5,1/12/2019,25621,Organic Search,mobile,9,Oklahoma,26.95000076,14,google,1
0,1/12/2019,0,Organic Search,mobile,1,Oregon,0,1,google,0
0,1/12/2019,0,Organic Search,tablet,1,Pennsylvania,0,1,google,0
0,1/12/2019,0,Organic Search,tablet,1,Rhode Island,0,1,google,0
1,1/12/2019,26626,Organic Search,tablet,1,South Carolina,49.95000076,1,google,1
0,1/12/2019,0,Organic Search,tablet,2,Tennessee,0,2,google,0
0,1/12/2019,0,Organic Search,tablet,1,Texas,0,1,google,0
0,1/12/2019,0,Organic Search,tablet,1,Utah,0,1,google,0
0,1/12/2019,0,Organic Search,tablet,1,Vermont,0,1,google,0
0,1/12/2019,0,Organic Search,tablet,1,Virginia,0,1,google,0
0,1/12/2019,0,Paid Search,desktop,1,Washington,0,1,google,0
0,1/12/2019,0,Paid Search,desktop,3,West Virginia,0,3,google,0
0,1/12/2019,0,Paid Search,desktop,1,Wisconsin,0,1,google,0
0,1/12/2019,0,Paid Search,desktop,1,Alabama,0,1,google,0
0,1/12/2019,0,Paid Search,desktop,2,California,0,2,google,0
0,1/12/2019,0,Paid Search,desktop,1,Colorado,0,1,google,0
0,1/12/2019,0,Paid Search,desktop,1,Connecticut,0,1,google,0
0,1/12/2019,0,Paid Search,desktop,2,Georgia,0,2,google,0
0,1/12/2019,0,Paid Search,desktop,1,Kentucky,0,1,google,0
0,1/12/2019,0,Paid Search,desktop,1,Louisiana,0,1,google,0
0,1/12/2019,0,Paid Search,desktop,3,Maine,0,3,google,0
1,1/12/2019,25621,Paid Search,desktop,2,Massachusetts,77.72000122,2,google,1
0,1/12/2019,0,Paid Search,desktop,1,Missouri,0,1,google,0
0,1/12/2019,0,Paid Search,desktop,1,Nevada,0,1,google,0
0,1/12/2019,0,Paid Search,desktop,1,New Jersey,0,2,google,0
0,1/12/2019,0,Paid Search,desktop,1,New York,0,1,google,0
0,1/12/2019,0,Paid Search,desktop,2,North Carolina,0,2,google,0
0,1/12/2019,0,Paid Search,desktop,1,Ohio,0,1,google,0
0,1/12/2019,0,Paid Search,mobile,5,Oklahoma,0,7,google,0
0,1/12/2019,0,Paid Search,mobile,5,Pennsylvania,0,5,google,0
1,1/12/2019,26626,Paid Search,mobile,2,Tennessee,49.95000076,2,google,1
0.5,1/12/2019,98028,Paid Search,mobile,18,Texas,49.95000076,44,google,1
0,1/12/2019,0,Paid Search,mobile,3,North Carolina,0,5,google,0
0,1/12/2019,0,Paid Search,mobile,3,North Carolina,0,4,google,0
0,1/12/2019,0,Paid Search,mobile,6,North Carolina,0,7,google,0
1.25,1/12/2019,29744,Paid Search,mobile,9,North Carolina,134.6199951,21,google,2
0,1/12/2019,0,Paid Search,mobile,20,Pennsylvania,0,37,google,0
0,1/12/2019,0,Paid Search,mobile,1,Texas,0,1,google,0
0,1/12/2019,0,Paid Search,mobile,10,Tennessee,0,11,google,0
0,1/12/2019,0,Paid Search,mobile,3,Delhi,0,4,google,0
0,1/12/2019,0,Paid Search,mobile,1,Florida,0,1,google,0
0,1/12/2019,0,Paid Search,mobile,3,Michigan,0,4,google,0
0,1/12/2019,0,Paid Search,mobile,4,Mississippi,0,4,google,0
1,1/12/2019,25621,Paid Search,mobile,6,New Jersey,53.25999832,7,google,1
0,1/12/2019,0,Paid Search,mobile,4,New York,0,5,google,0
0,1/12/2019,0,Paid Search,mobile,10,North Carolina,0,16,google,0
0,1/12/2019,0,Paid Search,mobile,7,Pennsylvania,0,8,google,0
0,1/12/2019,0,Paid Search,mobile,3,Texas,0,3,google,0
0,1/12/2019,0,Paid Search,mobile,6,Wisconsin,0,9,google,0
0,1/12/2019,0,Paid Search,mobile,2,North Carolina,0,2,google,0
0,1/12/2019,0,Paid Search,mobile,2,Alabama,0,2,google,0
0.5,1/12/2019,18432,Paid Search,mobile,10,Arizona,14.94999981,12,google,1
0,1/12/2019,0,Paid Search,mobile,2,Arkansas,0,2,google,0
0,1/12/2019,0,Paid Search,mobile,10,California,0,15,google,0
0,1/12/2019,0,Paid Search,mobile,2,District of Columbia,0,2,google,0
0,1/12/2019,0,Paid Search,mobile,15,Florida,0,28,google,0
1,1/12/2019,25621,Paid Search,mobile,12,Georgia,49.95000076,24,google,1
0,1/12/2019,0,Paid Search,mobile,11,Illinois,0,12,google,0
0,1/12/2019,0,Paid Search,mobile,3,Kansas,0,3,google,0
0,1/12/2019,0,Paid Search,mobile,10,Kentucky,0,14,google,0
0,1/12/2019,0,Paid Search,mobile,6,Louisiana,0,9,google,0
0,1/12/2019,0,Paid Search,mobile,9,Madhya Pradesh,0,16,google,0
2,1/12/2019,98028,Paid Search,mobile,18,Maryland,59.90000057,45,google,2
0,1/12/2019,0,Paid Search,mobile,2,Michigan,0,2,google,0
0,1/12/2019,0,Paid Search,mobile,1,Missouri,0,1,google,0
0,1/12/2019,0,Paid Search,mobile,6,New Jersey,0,12,google,0
0,1/12/2019,0,Paid Search,mobile,3,New York,0,3,google,0
0,1/12/2019,0,Paid Search,tablet,4,North Carolina,0,4,google,0
0,1/12/2019,0,Paid Search,tablet,1,Ohio,0,1,google,0
0,1/12/2019,0,Paid Search,tablet,4,Ontario,0,5,google,0
0,1/12/2019,0,Paid Search,tablet,1,Pennsylvania,0,1,google,0
0,1/12/2019,0,Paid Search,tablet,2,Shumen Province,0,3,google,0
0,1/12/2019,0,Paid Search,tablet,2,South Carolina,0,1,google,0
0,1/12/2019,0,Paid Search,tablet,1,Tennessee,0,1,google,0
0,1/12/2019,0,Paid Search,tablet,1,Texas,0,1,google,0
0,1/12/2019,0,Paid Search,tablet,1,Utah,0,1,google,0
0,1/12/2019,0,Paid Search,tablet,2,Al Asimah Governate,0,4,google,0
0,1/12/2019,0,Paid Search,tablet,2,Bogota,0,2,google,0
0,1/12/2019,0,Paid Search,tablet,1,California,0,1,google,0
0,1/12/2019,0,Paid Search,tablet,2,England,0,2,google,0
0,1/12/2019,0,Paid Search,tablet,1,Florida,0,1,google,0
0,1/12/2019,0,Referral,desktop,1,Francisco Morazan Department,0,1,outlook.live.com,0
0,1/12/2019,0,Referral,desktop,9,Georgia,0,8,dashboard.zopim.com,0
0,1/12/2019,0,Referral,desktop,3,Guangdong,0,2,localhost:3000,0
0,1/12/2019,0,Referral,desktop,1,Illinois,0,1,v2.zopim.com,0
0,1/12/2019,0,Referral,desktop,1,Indiana,0,2,r.search.aol.com,0
0,1/12/2019,0,Referral,mobile,1,Jerusalem District,0,1,duckduckgo.com,0
0,1/12/2019,0,Paid Search,mobile,1,Massachusetts,0,1,myactivity.google.com,0
0,1/12/2019,0,Paid Search,mobile,2,Massachusetts,0,2,mail.google.com,0
0,1/12/2019,0,Paid Search,mobile,4,Ohio,0,4,mg.mail.yahoo.com,0
0,1/12/2019,0,Paid Search,mobile,1,Tennessee,0,1,accounts.google.com,0
0,1/12/2019,0,Paid Search,desktop,1,Texas,0,1,youtube.com,0
0,1/12/2019,0,Paid Search,desktop,1,Utah,0,1,youtube.com,0
0,1/13/2019,0,Paid Search,desktop,1,Virginia,0,1,(direct),0
0,1/13/2019,0,Paid Search,desktop,3,Alabama,0,4,(direct),0
0,1/13/2019,0,Paid Search,desktop,2,Arkansas,0,2,(direct),0
0,1/13/2019,0,Paid Search,desktop,1,Basque Country,0,1,(direct),0
0,1/13/2019,0,Paid Search,desktop,1,California,0,1,(direct),0
0,1/13/2019,0,Paid Search,desktop,1,Capital Region of Denmark,0,1,(direct),0
0,1/13/2019,0,Paid Search,desktop,4,Colorado,0,4,(direct),0
0,1/13/2019,0,Paid Search,desktop,1,England,0,1,(direct),0
0,1/13/2019,0,Paid Search,desktop,1,Florida,0,1,(direct),0
1,1/13/2019,25621,Paid Search,desktop,2,Gauteng,26.95000076,2,(direct),1
0,1/13/2019,0,Paid Search,desktop,1,Georgia,0,3,(direct),0
2.333333333,1/13/2019,98028,Paid Search,desktop,8,Ho Chi Minh City,191.1599989,11,(direct),3
0,1/13/2019,0,Paid Search,desktop,1,Illinois,0,1,(direct),0
0,1/13/2019,0,Paid Search,desktop,1,Indiana,0,1,(direct),0
0,1/13/2019,0,Paid Search,desktop,3,Kansas,0,3,(direct),0
0,1/13/2019,0,Paid Search,desktop,1,Karnataka,0,1,(direct),0
0,1/13/2019,0,Paid Search,desktop,1,Massachusetts,0,2,(direct),0
1,1/13/2019,18432,Paid Search,desktop,3,Missouri,499.5,3,(direct),1
0,1/13/2019,0,Paid Search,mobile,2,New Hampshire,0,2,(direct),0
1,1/13/2019,25621,Paid Search,mobile,4,New Jersey,14.94999981,4,(direct),1
0,1/13/2019,0,Paid Search,mobile,13,New York,0,17,(direct),0
0,1/13/2019,0,Paid Search,mobile,1,North Carolina,0,1,(direct),0
0,1/13/2019,0,Paid Search,mobile,1,Ohio,0,1,(direct),0
1.333333333,1/13/2019,98028,Paid Search,mobile,7,Oklahoma,54.90000057,10,(direct),2
0.5,1/13/2019,25621,Paid Search,mobile,11,Ontario,14.94999981,13,(direct),1
0,1/13/2019,0,Paid Search,mobile,7,Oregon,0,9,(direct),0
0,1/13/2019,0,Paid Search,mobile,3,Pennsylvania,0,3,(direct),0
0,1/13/2019,0,Paid Search,mobile,2,South Carolina,0,2,(direct),0
0,1/13/2019,0,Referral,mobile,1,Tennessee,0,1,(direct),0
0,1/13/2019,0,Referral,mobile,1,Texas,0,1,(direct),0
0,1/13/2019,0,Referral,mobile,1,Virginia,0,1,(direct),0
0,1/13/2019,0,Referral,mobile,5,Washington,0,6,(direct),0
0,1/13/2019,0,Referral,mobile,5,Federal Territory of Kuala Lumpur,0,5,(direct),0
0,1/13/2019,0,Referral,mobile,8,Manawatu-Wanganui,0,10,(direct),0
0,1/13/2019,0,Referral,mobile,1,Nevada,0,1,(direct),0
0,1/13/2019,0,Referral,mobile,2,New Hampshire,0,5,(direct),0
0,1/13/2019,0,Referral,mobile,3,Texas,0,4,(direct),0
0,1/13/2019,0,Referral,mobile,6,Washington,0,8,(direct),0
0,1/13/2019,0,Referral,mobile,13,Arkansas,0,22,(direct),0
0,1/13/2019,0,Direct,mobile,1,California,0,1,(direct),0
0,1/13/2019,0,Direct,mobile,2,Connecticut,0,2,(direct),0
0,1/13/2019,0,Direct,mobile,2,Florida,0,2,(direct),0
0,1/13/2019,0,Direct,mobile,1,Georgia,0,1,(direct),0
1,1/13/2019,18432,Direct,tablet,1,Kansas,10.84000015,1,(direct),1
0,1/13/2019,0,Direct,desktop,3,Kentucky,0,3,google,0
0,1/13/2019,0,Direct,desktop,1,Massachusetts,0,1,google,0
0,1/13/2019,0,Direct,desktop,1,Michigan,0,1,google,0
0,1/13/2019,0,Direct,desktop,1,Nebraska,0,1,google,0
0,1/13/2019,0,Direct,desktop,4,New Jersey,0,3,google,0
0,1/13/2019,0,Direct,desktop,1,New York,0,2,google,0
0,1/13/2019,0,Direct,desktop,1,North Carolina,0,1,google,0
0,1/13/2019,0,Direct,desktop,3,Ohio,0,3,google,0
0,1/13/2019,0,Direct,desktop,5,Oregon,0,6,google,0
0,1/13/2019,0,Direct,desktop,2,Pennsylvania,0,2,yahoo,0
0,1/13/2019,0,Direct,desktop,3,Texas,0,2,google,0
0,1/13/2019,0,Direct,desktop,1,Alabama,0,1,google,0
0,1/13/2019,0,Direct,desktop,3,Alaska,0,3,google,0
0,1/13/2019,0,Direct,desktop,1,Arizona,0,1,google,0
0,1/13/2019,0,Direct,desktop,1,Arkansas,0,1,bing,0
0,1/13/2019,0,Direct,desktop,1,California,0,1,google,0
0,1/13/2019,0,Direct,desktop,1,Colorado,0,1,google,0
0,1/13/2019,0,Direct,desktop,2,Connecticut,0,2,google,0
0,1/13/2019,0,Direct,desktop,1,District of Columbia,0,1,google,0
0,1/13/2019,0,Direct,desktop,2,Florida,0,3,google,0
0,1/13/2019,0,Direct,desktop,5,Georgia,0,5,google,0
0,1/13/2019,0,Direct,desktop,10,Illinois,0,12,google,0
0,1/13/2019,0,Direct,desktop,3,Indiana,0,3,google,0
0,1/13/2019,0,Direct,desktop,1,Iowa,0,1,google,0
0,1/13/2019,0,Direct,desktop,1,Kansas,0,1,google,0
0,1/13/2019,0,Organic Search,desktop,1,Kentucky,0,1,google,0
0,1/13/2019,0,Organic Search,desktop,2,Loja,0,2,google,0
0,1/13/2019,0,Organic Search,desktop,1,Louisiana,0,1,google,0
0,1/13/2019,0,Organic Search,desktop,1,Maryland,0,1,google,0
0,1/13/2019,0,Organic Search,desktop,1,Massachusetts,0,1,google,0
0,1/13/2019,0,Organic Search,desktop,1,Michigan,0,1,bing,0
0,1/13/2019,0,Organic Search,desktop,6,Minnesota,0,7,google,0
0,1/13/2019,0,Organic Search,desktop,2,Mississippi,0,2,google,0
0,1/13/2019,0,Organic Search,desktop,1,Missouri,0,1,google,0
0,1/13/2019,0,Organic Search,mobile,1,Nebraska,0,1,google,0
0,1/13/2019,0,Organic Search,mobile,1,Nevada,0,1,bing,0
0,1/13/2019,0,Organic Search,mobile,5,New Jersey,0,6,google,0
0,1/13/2019,0,Organic Search,mobile,1,New York,0,1,google,0
0,1/13/2019,0,Organic Search,mobile,6,North Carolina,0,5,google,0
0,1/13/2019,0,Organic Search,mobile,1,Ohio,0,1,google,0
0,1/13/2019,0,Organic Search,mobile,2,Oklahoma,0,2,google,0
0,1/13/2019,0,Organic Search,mobile,3,Oregon,0,3,google,0
1,1/13/2019,26626,Organic Search,mobile,1,Pennsylvania,61.56000137,1,google,1
1,1/13/2019,18432,Organic Search,mobile,1,South Carolina,14.94999981,1,google,1
0,1/13/2019,0,Organic Search,mobile,2,Tennessee,0,4,google,0
0,1/13/2019,0,Organic Search,mobile,3,Texas,0,4,google,0
0,1/13/2019,0,Organic Search,mobile,2,Utah,0,2,google,0
0,1/13/2019,98028,Organic Search,mobile,2,Virginia,14.94999981,1,google,1
0,1/13/2019,0,Organic Search,mobile,2,Washington,0,2,google,0
0,1/13/2019,0,Organic Search,mobile,1,Wisconsin,0,1,google,0
0,1/13/2019,0,Organic Search,mobile,1,Alabama,0,1,google,0
1,1/13/2019,98028,Organic Search,mobile,7,California,90.02999878,7,google,1
0,1/13/2019,0,Organic Search,mobile,1,Colorado,0,1,google,0
0,1/13/2019,0,Organic Search,mobile,2,Connecticut,0,4,google,0
0,1/13/2019,0,Organic Search,tablet,1,Florida,0,1,google,0
0,1/13/2019,0,Organic Search,tablet,4,Idaho,0,5,google,0
0,1/13/2019,0,Organic Search,tablet,1,Indiana,0,2,google,0
0,1/13/2019,0,Organic Search,tablet,1,Kansas,0,1,google,0
0,1/13/2019,0,Organic Search,desktop,4,Kentucky,0,6,google,0
0,1/13/2019,0,Organic Search,desktop,2,Louisiana,0,2,google,0
0,1/13/2019,0,Organic Search,desktop,1,Maine,0,1,google,0
0,1/13/2019,0,Organic Search,desktop,1,Massachusetts,0,1,google,0
0,1/13/2019,0,Organic Search,desktop,1,New Jersey,0,1,google,0
0,1/13/2019,0,Organic Search,desktop,1,New Mexico,0,1,google,0
0,1/13/2019,0,Paid Search,desktop,1,New York,0,1,google,0
0,1/13/2019,0,Paid Search,desktop,2,North Carolina,0,2,google,0
0,1/13/2019,0,Paid Search,desktop,2,Ohio,0,2,google,0
0,1/13/2019,0,Paid Search,desktop,1,Pennsylvania,0,1,google,0
0,1/13/2019,0,Paid Search,desktop,1,Vermont,0,1,google,0
0,1/13/2019,0,Paid Search,desktop,3,North Carolina,0,4,google,0
0,1/13/2019,0,Paid Search,desktop,1,North Carolina,0,1,google,0
0,1/13/2019,0,Paid Search,mobile,1,Missouri,0,1,google,0
2.666666667,1/13/2019,98028,Paid Search,mobile,6,Pennsylvania,396.1199951,8,google,4
0,1/13/2019,0,Paid Search,mobile,1,Wisconsin,0,1,google,0
1,1/13/2019,26626,Paid Search,mobile,6,North Carolina,14.94999981,7,google,1
1,1/13/2019,98028,Paid Search,mobile,3,New Hampshire,49.95000076,2,google,1
0.533333333,1/13/2019,25621,Paid Search,mobile,20,North Carolina,157.4899979,62,google,2
1,1/13/2019,98028,Paid Search,mobile,7,North Carolina,49.95000076,12,google,1
0,1/13/2019,0,Paid Search,mobile,4,Alberta,0,5,google,0
0,1/13/2019,0,Paid Search,mobile,10,Arizona,0,11,google,0
1,1/13/2019,98028,Paid Search,mobile,16,California,252.0900002,33,google,3
0,1/13/2019,0,Paid Search,mobile,16,Colorado,0,22,google,0
0,1/13/2019,0,Paid Search,mobile,1,Connecticut,0,1,google,0
0,1/13/2019,18432,Paid Search,mobile,18,Dubai,94.90000153,35,google,1
1.5,1/13/2019,29744,Paid Search,mobile,6,Florida,251.1999969,8,google,2
0,1/13/2019,0,Paid Search,mobile,1,Georgia,0,1,google,0
0,1/13/2019,0,Paid Search,mobile,1,Michigan,0,1,google,0
0,1/13/2019,0,Paid Search,mobile,1,Mississippi,0,1,google,0
0,1/13/2019,0,Paid Search,mobile,3,Nebraska,0,4,google,0
0,1/13/2019,0,Paid Search,mobile,2,New Hampshire,0,2,google,0
0,1/13/2019,0,Paid Search,mobile,4,New Jersey,0,4,google,0
0,1/13/2019,0,Paid Search,mobile,10,New York,0,12,google,0
0,1/13/2019,0,Paid Search,mobile,10,North Carolina,0,14,google,0
0.333333333,1/13/2019,26626,Paid Search,mobile,6,Ohio,49.95000076,9,google,1
0,1/13/2019,0,Paid Search,mobile,4,Pennsylvania,0,3,google,0
0.333333333,1/13/2019,29744,Paid Search,mobile,9,Shanghai,80.97000122,13,google,1
0,1/13/2019,0,Paid Search,mobile,1,Texas,0,1,google,0
0,1/13/2019,0,Paid Search,mobile,2,Virginia,0,2,google,0
0.5,1/13/2019,98028,Paid Search,mobile,5,Alabama,49.95000076,7,google,1
0,1/13/2019,0,Paid Search,mobile,4,Arizona,0,3,google,0
0,1/13/2019,0,Paid Search,mobile,9,California,0,13,google,0
0.333333333,1/13/2019,26626,Paid Search,mobile,17,Connecticut,44.95000076,44,google,1
1,1/13/2019,98028,Paid Search,mobile,10,District of Columbia,53.3199997,11,google,1
0,1/13/2019,0,Paid Search,mobile,11,Florida,0,14,google,0
0,1/13/2019,0,Paid Search,mobile,3,Georgia,0,5,google,0
0,1/13/2019,0,Paid Search,mobile,2,Hauts-de-France,0,3,google,0
0,1/13/2019,0,Paid Search,mobile,12,Illinois,0,16,google,0
0,1/13/2019,0,Paid Search,mobile,4,Indiana,0,4,google,0
0,1/13/2019,0,Paid Search,mobile,10,Kansas,0,12,google,0
0.5,1/13/2019,26626,Paid Search,mobile,20,Kentucky,121.5199966,38,google,1
0,1/13/2019,0,Paid Search,mobile,1,Louisiana,0,1,google,0
0,1/13/2019,0,Paid Search,mobile,3,Maine,0,3,google,0
0,1/13/2019,0,Paid Search,mobile,7,Maryland,0,10,google,0
0,1/13/2019,0,Paid Search,mobile,1,Massachusetts,0,1,google,0
0,1/13/2019,0,Paid Search,mobile,5,Michigan,0,9,google,0
0,1/13/2019,0,Paid Search,tablet,1,Minnesota,0,1,google,0
0,1/13/2019,0,Paid Search,tablet,4,Missouri,0,4,google,0
0,1/13/2019,0,Paid Search,tablet,2,Nebraska,0,2,google,0
0,1/13/2019,0,Paid Search,tablet,1,New Hampshire,0,1,google,0
0,1/13/2019,0,Paid Search,tablet,2,New Jersey,0,2,google,0
0,1/13/2019,0,Paid Search,tablet,2,New York,0,2,google,0
0,1/13/2019,0,Paid Search,tablet,1,North Carolina,0,1,google,0
0,1/13/2019,0,Paid Search,tablet,1,Ohio,0,1,google,0
0,1/13/2019,0,Paid Search,tablet,1,Oklahoma,0,1,google,0
0,1/13/2019,0,Paid Search,tablet,1,Pennsylvania,0,1,google,0
0,1/13/2019,0,Paid Search,desktop,2,South Carolina,0,2,outlook.live.com,0
0,1/13/2019,0,Paid Search,desktop,10,Tennessee,0,11,dashboard.zopim.com,0
0,1/13/2019,0,Paid Search,desktop,2,Texas,0,3,logistimatics.zendesk.com,0
0.5,1/13/2019,98028,Paid Search,desktop,1,Texas,17.95000076,2,outlook.live.com,1
0,1/13/2019,0,Paid Search,mobile,2,Alabama,0,2,webmailb.juno.com,0
0,1/13/2019,0,Referral,mobile,1,Georgia,0,1,mg.mail.yahoo.com,0
0,1/13/2019,0,Referral,mobile,1,Indiana,0,1,mg.mail.yahoo.com,0
0,1/13/2019,0,Referral,desktop,1,Texas,0,1,facebook.com,0
0,1/14/2019,0,Referral,desktop,1,Alabama,0,1,(direct),0
0,1/14/2019,0,Referral,desktop,4,California,0,3,(direct),0
0,1/14/2019,0,Referral,desktop,1,Connecticut,0,1,(direct),0
0,1/14/2019,0,Social,desktop,3,Florida,0,3,(direct),0
0,1/14/2019,0,Social,desktop,2,Georgia,0,1,(direct),0
0,1/14/2019,0,Social,desktop,1,Indiana,0,1,(direct),0
0,1/14/2019,0,Social,desktop,1,Iowa,0,2,(direct),0
0,1/14/2019,0,Social,desktop,3,Louisiana,0,2,(direct),0
0,1/14/2019,0,Social,desktop,1,Maine,0,1,(direct),0
0,1/14/2019,0,Direct,desktop,1,Minnesota,0,1,(direct),0
0,1/14/2019,0,Direct,desktop,1,Mississippi,0,1,(direct),0
0,1/14/2019,26626,Direct,desktop,2,New Jersey,680,1,(direct),1
0,1/14/2019,0,Direct,desktop,1,New York,0,1,(direct),0
0,1/14/2019,0,Direct,desktop,3,North Carolina,0,3,(direct),0
0,1/14/2019,26626,Direct,desktop,2,Oklahoma,0.860000014,1,(direct),1
0,1/14/2019,0,Direct,desktop,1,Pennsylvania,0,1,(direct),0
0,1/14/2019,0,Direct,desktop,1,Tennessee,0,1,(direct),0
1,1/14/2019,26626,Direct,desktop,5,Texas,158.2800016,3,(direct),2
0,1/14/2019,0,Direct,desktop,1,Wisconsin,0,1,(direct),0
0,1/14/2019,0,Direct,mobile,3,Alabama,0,3,(direct),0
0.25,1/14/2019,25621,Direct,mobile,5,Arizona,14.94999981,12,(direct),1
0,1/14/2019,0,Direct,mobile,1,Arkansas,0,1,(direct),0
0,1/14/2019,0,Direct,mobile,12,California,0,24,(direct),0
0,1/14/2019,0,Direct,mobile,2,District of Columbia,0,2,(direct),0
